ID,cluster
1076,1
1077,1
1078,1
1079,1
1080,1
1081,1
1082,1
1083,2
1084,1
1085,1
1086,1
1087,1
1088,1
1089,2
1090,1
1091,1
1092,1
1093,1
1094,1
1095,1
1096,1
1097,1
1098,1
1099,2
1100,2
1101,1
1102,1
1103,1
1104,1
1105,1
1106,2
1107,2
1108,1
1109,1
1110,2
1111,2
1112,1
1113,2
1114,1
1115,2
1116,1
1117,1
1118,1
1119,1
1120,1
1121,1
1122,1
1123,2
1124,2
1125,2
1126,1
1127,1
1128,1
1129,2
1130,1
1131,2
1132,1
1133,2
1134,2
1135,1
1136,1
1137,2
1138,1
1139,1
1140,2
1141,2
1142,1
1143,2
1144,2
1145,2
1146,1
1147,1
1148,2
1149,2
1150,2
1151,2
1152,1
1153,1
1154,1
1155,1
1156,1
1157,2
1158,1
1159,2
1160,2
1161,2
1162,1
1163,1
1164,1
1165,1
1166,1
1167,2
1168,1
1169,2
1170,2
1171,1
1172,1
1173,2
1174,1
1175,2
1176,1
1177,1
1178,2
1179,1
1180,1
1181,1
1182,2
1183,1
1184,2
1185,1
1186,2
1187,1
1188,1
1189,1
1190,1
1191,1
1192,1
1193,2
1194,1
1195,2
1196,1
1197,2
1198,1
1199,2
1200,1
1201,1
1202,2
1203,1
1204,1
1205,1
1206,1
1207,2
1208,1
1209,1
1210,1
1211,2
1212,1
1213,2
1214,1
1215,2
1216,1
1217,1
1218,1
1219,1
1220,1
1221,1
1222,1
1223,2
1224,2
1225,1
1226,2
1227,2
1228,1
1229,2
1230,2
1231,2
1232,2
1233,1
1234,2
1235,1
1236,1
1237,2
1238,2
1239,2
1240,1
1241,2
1242,1
1243,2
1244,2
1245,1
1246,2
1247,1
1248,2
1249,2
1250,2
1251,1
1252,2
1253,1
1254,2
1255,1
1256,2
1257,2
1258,1
1259,1
1260,1
1261,1
1262,1
1263,2
1264,2
1265,2
1266,1
1267,1
1268,1
1269,1
1270,2
1271,1
1272,1
1273,1
1274,1
1275,1
1276,1
1277,1
1278,1
1279,1
1280,1
1281,1
1282,1
1283,1
1284,1
1285,1
1286,1
1287,1
1288,1
1289,2
1290,2
1291,1
1292,2
1293,2
1294,1
1295,1
1296,1
1297,2
1298,1
1299,1
1300,1
1301,1
1302,2
1303,1
1304,2
1305,2
1306,2
1307,1
1308,2
1309,2
1310,1
1311,1
1312,1
1313,2
1314,2
1315,1
1316,1
1317,2
1318,1
1319,1
1320,1
1321,2
1322,2
1323,2
1324,1
1325,1
1326,2
1327,2
1328,1
1329,2
1330,2
1331,2
1332,1
1333,2
1334,1
1335,1
1336,1
1337,1
1338,2
1339,1
1340,2
1341,2
1342,1
1343,1
1344,2
1345,1
1346,1
1347,2
1348,1
1349,2
1350,1
1351,2
1352,1
1353,1
1354,1
1355,2
1356,2
1357,2
1358,2
1359,1
1360,1
1361,1
1362,1
1363,2
1364,1
1365,1
1366,1
1367,2
1368,1
1369,2
1370,2
1371,1
1372,1
1373,1
1374,1
1375,1
1376,2
1377,2
1378,2
1379,2
1380,1
1381,1
1382,1
1383,1
1384,1
1385,1
1386,1
1387,2
1388,2
1389,1
1390,1
1391,1
1392,2
1393,1
1394,2
1395,2
1396,2
1397,1
1398,1
1399,1
1400,1
1401,1
1402,1
1403,1
1404,2
1405,2
1406,1
1407,2
1408,2
1409,1
1410,1
1411,1
1412,1
1413,2
1414,1
1415,1
1416,2
1417,1
1418,1
1419,2
1420,2
1421,2
1422,2
1423,1
1424,1
1425,2
1426,1
1427,1
1428,2
1429,1
1430,2
1431,2
1432,2
1433,2
1434,1
1435,1
1436,2
1437,1
1438,2
1439,1
1440,2
1441,1
1442,1
1443,1
1444,2
1445,1
1446,1
1447,1
1448,2
1449,1
1450,1
1451,2
1452,2
1453,1
1454,2
1455,2
1456,2
1457,2
1458,1
1459,1
1460,2
1461,2
1462,2
1463,2
1464,1
1465,1
1466,1
1467,1
1468,1
1469,1
1470,1
1471,2
1472,1
1473,2
1474,2
1475,2
1476,1
1477,1
1478,2
1479,1
1480,2
1481,1
1482,2
1483,1
1484,2
1485,1
1486,1
1487,1
1488,2
1489,1
1490,2
1491,1
1492,1
1493,1
1494,2
1495,1
1496,1
1497,1
1498,1
1499,1
1500,1
1501,1
1502,1
1503,1
1504,1
1505,1
1506,2
1507,2
1508,2
1509,1
1510,1
1511,2
1512,2
1513,1
1514,1
1515,1
1516,2
1517,2
1518,2
1519,1
1520,1
1521,1
1522,1
1523,1
1524,2
1525,1
1526,1
1527,1
1528,1
1529,2
1530,1
1531,1
1532,1
1533,1
1534,1
1535,2
1536,2
1537,1
1538,2
1539,1
1540,1
1541,1
1542,2
1543,1
1544,2
1545,2
1546,1
1547,1
1548,2
1549,2
1550,1
1551,1
1552,1
1553,1
1554,2
1555,1
1556,2
1557,1
1558,1
1559,1
1560,2
1561,2
1562,2
1563,1
1564,1
1565,1
1566,1
1567,1
1568,1
1569,2
1570,1
1571,1
1572,2
1573,2
1574,1
1575,1
1576,2
1577,1
1578,1
1579,1
1580,2
1581,2
1582,1
1583,1
1584,1
1585,1
1586,1
1587,1
1588,1
1589,2
1590,1
1591,2
1592,1
1593,1
1594,1
1595,1
1596,1
1597,1
1598,2
1599,1
1600,1
1601,1
1602,1
1603,2
1604,1
1605,1
1606,1
1607,2
1608,1
1609,1
1610,1
1611,2
1612,1
1613,2
1614,2
1615,2
1616,1
1617,2
1618,1
1619,2
1620,2
1621,2
1622,2
1623,1
1624,2
1625,1
1626,1
1627,2
1628,2
1629,2
1630,1
1631,2
1632,1
1633,1
1634,2
1635,2
1636,1
1637,1
1638,1
1639,1
1640,1
1641,1
1642,1
1643,1
1644,1
1645,1
1646,1
1647,1
1648,1
1649,1
1650,2
1651,2
1652,2
1653,2
1654,1
1655,1
1656,1
1657,1
1658,1
1659,1
1660,2
1661,1
1662,2
1663,1
1664,2
1665,1
1666,1
1667,1
1668,1
1669,1
1670,2
1671,2
1672,1
1673,2
1674,1
1675,1
1676,1
1677,1
1678,1
1679,1
1680,1
1681,1
1682,1
1683,2
1684,2
1685,2
1686,1
1687,2
1688,1
1689,2
1690,2
1691,2
1692,2
1693,1
1694,1
1695,1
1696,1
1697,2
1698,2
1699,1
1700,1
1701,1
1702,2
1703,1
1704,1
1705,2
1706,1
1707,1
1708,1
1709,2
1710,2
1711,1
1712,1
1713,1
1714,1
1715,1
1716,1
1717,1
1718,1
1719,2
1720,1
1721,1
1722,1
1723,1
1724,2
1725,1
1726,1
1727,1
1728,1
1729,1
1730,1
1731,2
1732,1
1733,1
1734,1
1735,2
1736,1
1737,2
1738,1
1739,1
1740,1
1741,2
1742,2
1743,1
1744,1
1745,1
1746,1
1747,2
1748,2
1749,2
1750,1
1751,1
1752,1
1753,1
1754,1
1755,1
1756,1
1757,1
1758,1
1759,1
1760,1
1761,1
1762,1
1763,1
1764,1
1765,1
1766,1
1767,1
1768,1
1769,1
1770,1
1771,1
1772,1
1773,1
1774,1
1775,2
1776,2
1777,1
1778,1
1779,2
1780,1
1781,2
1782,2
1783,1
1784,2
1785,1
1786,1
1787,2
1788,1
1789,1
1790,2
1791,1
1792,1
1793,2
1794,2
1795,1
1796,1
1797,1
1798,1
1799,1
1800,2
1801,1
1802,2
1803,1
1804,1
1805,1
1806,1
1807,1
1808,1
1809,1
1810,1
1811,1
1812,1
1813,1
1814,1
1815,2
1816,1
1817,1
1818,1
1819,1
1820,1
1821,1
1822,2
1823,2
1824,1
1825,1
1826,1
1827,2
1828,2
1829,2
1830,2
1831,1
1832,2
1833,1
1834,1
1835,1
1836,1
1837,1
1838,1
1839,1
1840,1
1841,1
1842,1
1843,1
1844,1
1845,1
1846,1
1847,1
1848,2
1849,2
1850,2
1851,2
1852,2
1853,1
1854,2
1855,1
1856,1
1857,1
1858,1
1859,1
1860,2
1861,1
1862,2
1863,2
1864,2
1865,1
1866,2
1867,1
1868,1
1869,1
1870,2
1871,1
1872,2
1873,2
1874,2
1875,1
1876,1
1877,1
1878,1
1879,1
1880,1
1881,1
1882,1
1883,2
1884,1
1885,2
1886,2
1887,2
1888,2
1889,1
1890,1
1891,2
1892,1
1893,1
1894,1
1895,1
1896,1
1897,1
1898,1
1899,1
1900,1
1901,1
1902,1
1903,1
1904,1
1905,2
1906,1
1907,1
1908,1
1909,1
1910,1
1911,1
1912,2
1913,2
1914,1
1915,1
1916,2
1917,1
1918,1
1919,1
1920,1
1921,1
1922,1
1923,2
1924,1
1925,2
1926,1
1927,1
1928,1
1929,1
1930,2
1931,1
1932,2
1933,1
1934,1
1935,1
1936,1
1937,1
1938,1
1939,1
1940,1
1941,1
1942,1
1943,1
1944,2
1945,1
1946,1
1947,1
1948,1
1949,1
1950,1
1951,1
1952,2
1953,1
1954,1
1955,2
1956,1
1957,2
1958,2
1959,2
1960,2
1961,2
1962,2
1963,2
1964,1
1965,1
1966,1
1967,1
1968,1
1969,1
1970,2
1971,2
1972,1
1973,2
1974,2
1975,1
1976,1
1977,1
1978,1
1979,2
1980,1
1981,1
1982,1
1983,1
1984,1
1985,1
1986,1
1987,2
1988,2
1989,1
1990,2
1991,2
1992,2
1993,1
1994,1
1995,2
1996,1
1997,1
1998,2
1999,1
2000,2
2001,1
2002,1
2003,1
2004,1
2005,1
2006,1
2007,1
2008,1
2009,1
2010,1
2011,2
2012,1
2013,1
2014,1
2015,1
2016,1
2017,2
2018,1
2019,1
2020,1
2021,1
2022,2
2023,2
2024,1
2025,1
2026,2
2027,1
2028,2
2029,1
2030,1
2031,1
2032,2
2033,1
2034,1
2035,2
2036,1
2037,2
2038,1
2039,1
2040,2
2041,1
2042,1
2043,1
2044,2
2045,1
2046,1
2047,1
2048,1
2049,1
2050,1
2051,1
2052,2
2053,2
2054,1
2055,1
2056,1
2057,2
2058,1
2059,1
2060,2
2061,2
2062,1
2063,1
2064,1
2065,1
2066,2
2067,1
2068,2
2069,2
2070,1
2071,1
2072,1
2073,1
2074,1
2075,1
2076,2
2077,1
2078,2
2079,1
2080,1
2081,1
2082,2
2083,1
2084,1
2085,2
2086,1
2087,2
2088,1
2089,2
2090,1
2091,1
2092,1
2093,2
2094,2
2095,2
2096,1
2097,1
2098,1
2099,1
2100,1
2101,2
2102,1
2103,1
2104,1
2105,1
2106,1
2107,1
2108,2
2109,1
2110,1
2111,1
2112,1
2113,1
2114,2
2115,1
2116,1
2117,1
2118,1
2119,1
2120,1
2121,1
2122,1
2123,1
2124,2
2125,2
2126,1
2127,1
2128,1
2129,1
2130,1
2131,1
2132,2
2133,1
2134,1
2135,1
2136,1
2137,1
2138,2
2139,1
2140,2
2141,1
2142,1
2143,2
2144,1
2145,2
2146,1
2147,1
2148,1
2149,1
2150,1
2151,1
2152,1
2153,1
2154,1
2155,1
2156,1
2157,1
2158,1
2159,1
2160,2
2161,1
2162,1
2163,1
2164,1
2165,2
2166,1
2167,1
2168,2
2169,2
2170,1
2171,1
2172,1
2173,1
2174,1
2175,2
2176,1
2177,1
2178,2
2179,1
2180,1
388,1
440,2
455,1
457,2
460,2
464,1
465,2
466,2
468,1
476,1
522,1
563,1
579,1
580,1
603,1
604,1
653,1
662,1
676,1
679,1
684,1
718,1
721,1
739,1
801,1
802,1
831,2
858,1
901,1
902,1
913,1
914,1
923,1
926,1
932,1
937,1
946,1
2318,2
2546,1
2572,1
2591,1
2601,1
2621,1
2673,1
2676,1
2716,1
2720,1
2764,1
2786,1
2812,1
2867,1
2892,1
3046,2
3194,1
3211,1
3214,1
3215,1
3218,1
3223,1
3225,1
3226,1
3254,1
3311,1
3322,1
3331,2
3465,2
3527,1
3657,1
3664,1
3665,1
3680,1
3683,1
3689,1
3845,1
3893,1
3894,1
3959,1
3966,1
3967,2
3968,1
3969,1
3970,2
3971,2
3972,1
3973,2
3974,2
3975,2
3976,1
3977,2
3978,1
3979,1
3980,2
3981,2
3982,2
3983,1
3984,1
3985,2
3986,1
3987,1
3988,1
3989,2
3990,2
3991,2
3992,2
3993,2
3994,1
3995,2
3996,1
3997,1
3998,2
3999,2
4000,2
4001,1
4002,1
4003,2
4004,1
4005,2
4006,2
4007,1
4008,2
4009,1
4010,1
4011,1
4012,2
4013,1
4014,1
4015,2
4016,1
4017,2
4018,2
4019,1
4020,1
4021,2
4022,2
4023,1
4024,2
4025,2
4026,1
4027,1
4028,2
4029,1
4030,1
4031,1
4032,1
4033,1
4034,2
4035,1
4036,2
4037,1
4038,1
4039,2
698,1
766,1
822,1
823,1
826,1
905,1
907,1
920,1
1040,1
2249,1
3045,1
3377,1
3447,1
3458,1
3506,1
3892,1
3895,1
3896,1
3897,2
552,1
856,1
857,1
859,1
860,1
861,1
862,2
863,1
864,1
865,1
866,1
867,1
868,1
869,2
870,1
873,2
875,2
876,1
877,2
878,2
879,2
880,2
881,2
882,1
883,1
884,1
885,1
886,2
887,1
888,2
889,2
890,2
891,2
892,1
893,1
894,2
895,1
381,1
383,1
393,1
398,2
401,1
407,2
408,1
409,1
410,1
415,1
422,1
426,1
427,2
431,2
435,2
469,1
492,2
502,1
503,1
519,1
526,1
543,1
617,2
669,1
817,1
819,1
845,1
897,2
898,2
900,1
906,1
908,1
909,2
910,2
911,2
912,2
915,2
916,2
917,2
918,2
919,2
921,1
924,2
925,2
927,1
929,1
934,2
935,2
939,1
942,1
945,1
380,1
432,1
447,2
456,1
483,1
508,1
545,2
582,1
605,1
655,1
657,1
665,1
666,1
690,1
706,1
712,1
720,1
725,1
726,1
729,1
730,1
731,1
738,1
742,1
743,1
747,1
751,1
779,1
996,1
2193,1
2194,1
2199,1
2552,1
2560,1
2562,2
2576,1
2580,1
2583,1
2587,1
2594,1
2596,1
2614,1
2617,1
2622,1
2632,1
2633,1
2642,1
2645,1
2648,1
2660,1
2665,1
2674,1
2679,1
2682,1
2695,1
2697,1
2704,1
2714,1
2715,1
2729,1
2735,1
2737,1
2739,1
2740,1
2745,1
2746,1
2747,1
2749,1
2752,1
2753,1
2756,1
2758,1
2767,1
2768,1
2771,1
2772,1
2776,1
2783,1
2784,1
2785,1
2787,1
2789,1
2790,1
2791,1
2792,1
2793,1
2797,1
2801,1
2802,1
2803,1
2804,1
2805,1
2806,1
2807,1
2811,1
2816,1
2817,1
2822,1
2823,1
2824,1
2825,1
2826,1
2827,1
2834,1
2836,1
2837,1
2838,1
2839,1
2840,1
2841,1
2849,1
2854,1
2871,1
2880,1
2888,1
2897,1
2898,1
2907,1
2912,1
2915,1
2926,2
3058,1
3090,1
3190,1
3191,1
3216,1
3222,1
3227,1
3228,1
3269,1
3316,1
3318,1
3321,1
3328,1
3330,1
3339,1
3404,2
3410,2
3436,1
3450,1
3451,1
3475,1
3572,1
3621,1
3626,1
3650,1
3666,1
3668,1
3676,1
3685,1
3693,1
3696,1
3697,1
3700,1
3705,1
3706,1
3714,1
3735,1
3740,2
3774,1
3825,2
3837,2
3921,1
3932,1
3953,2
3965,1
4040,1
4063,2
4107,2
4219,1
4302,1
4305,1
4374,1
4380,1
4398,2
4400,1
4402,2
4418,2
4424,1
4425,2
4434,2
4454,2
4469,2
4476,1
4485,1
4509,1
4521,1
4522,1
4523,1
4524,1
4525,1
4526,1
4527,1
4528,2
4529,1
4530,1
4531,1
4532,1
4533,1
4534,1
4535,1
4536,1
4537,1
4538,2
4539,1
4540,1
4541,1
4542,2
4543,1
4544,1
4545,2
4546,1
4547,1
4548,1
4549,1
4550,2
4551,2
4552,2
4553,2
4554,1
4555,2
4556,2
4557,2
4558,1
4559,2
4560,2
4561,2
4562,1
4563,2
4564,1
4565,2
4566,2
4567,1
4568,2
4569,2
4570,2
4571,2
4572,1
4573,1
4574,2
4575,2
4576,1
4577,1
4578,1
4579,1
4580,2
4581,1
4582,2
4583,2
4584,2
4585,1
4586,2
4587,1
4588,1
4589,1
4590,1
4591,2
4592,1
4593,1
4594,2
4595,1
4596,2
4597,2
4598,2
4599,1
4600,2
4601,2
4602,2
4603,1
4604,1
4605,2
4606,1
4607,2
4608,1
4609,1
4610,2
4611,1
4612,2
4613,1
4614,2
4615,2
4616,2
4617,2
4618,2
4619,2
4620,1
4621,2
4622,1
4623,2
4624,2
4625,1
4626,1
4627,2
4628,1
4629,1
4630,1
4631,2
4632,1
4633,1
4634,1
4635,2
4636,2
4637,2
4638,2
4639,1
4640,1
4641,1
4642,2
4643,1
4644,1
4645,1
4646,2
4647,2
4648,1
4649,2
4650,1
4651,2
4652,2
4653,1
4654,1
4655,2
4656,1
4657,2
4658,1
4659,1
4660,1
4661,2
4662,1
4663,1
4664,1
4665,2
4666,2
4667,2
4668,1
4669,2
4670,2
4671,1
4672,2
4673,2
4674,2
4675,1
4676,2
4677,2
4678,1
4679,1
4680,1
4681,2
4682,1
4683,2
4684,2
4685,2
4686,1
4687,2
4688,2
4689,2
4690,2
4691,2
4692,2
4693,2
4694,1
4695,1
4696,2
4697,1
4698,1
4699,2
4700,2
4701,2
4702,1
4703,2
4704,1
4705,2
4706,1
4707,2
4708,1
4709,1
4710,1
4711,1
4712,2
4713,2
4714,2
4715,2
4716,2
4717,1
4718,2
4719,2
4720,2
453,2
485,2
500,1
515,1
544,2
560,1
576,1
577,1
592,1
622,1
680,1
694,1
715,1
735,1
848,1
1027,1
2412,1
2545,1
2569,1
2570,1
2571,1
2573,1
2574,1
2577,1
2578,1
2579,1
2581,1
2610,1
2628,1
2643,1
2644,1
2654,1
2719,1
2722,1
2751,1
2754,1
2778,1
2881,1
3116,1
3120,2
3146,2
3188,1
3189,1
3192,1
3193,1
3224,1
3236,1
3325,1
3462,2
3519,1
3523,2
3647,1
3648,1
3649,1
3667,1
3712,1
3727,1
3747,2
3752,1
3805,2
4229,1
4362,1
4426,1
4430,2
4492,1
4759,2
4837,1
4842,2
4887,1
4901,1
4939,1
4966,1
4970,1
5035,1
5040,1
5060,1
5080,2
5081,2
5180,1
5273,2
5303,2
5304,2
5549,1
5556,1
5603,1
5609,1
5612,1
5617,1
5647,2
5648,2
5649,2
5653,2
5661,2
5686,1
5687,2
5689,2
5693,2
5739,1
5745,2
5752,2
5759,1
5804,2
5808,2
5811,2
5830,1
5832,2
5834,2
5985,2
5986,2
5987,2
5988,2
5989,2
5990,2
5991,2
5992,2
5993,2
5994,2
5995,2
5996,2
5997,2
5998,2
5999,2
6000,2
6001,2
6002,2
6003,2
6004,2
6005,2
6006,2
6007,2
6008,2
6009,2
6010,2
6011,2
6012,2
6013,2
6014,2
6015,2
6016,1
6017,2
6018,2
6019,2
6020,2
6021,2
6022,2
6023,2
6024,2
6025,2
6026,2
6027,2
6028,2
6029,1
6030,2
6031,2
6032,2
6033,2
537,1
539,1
561,1
562,1
2307,1
2464,1
3469,1
3531,1
3532,1
3533,1
3534,1
3535,2
3536,1
3537,1
3538,2
3539,1
3540,1
3541,2
3542,1
3543,1
3544,1
3545,2
3546,1
3547,1
3548,1
3549,1
3550,2
3551,1
3552,1
3553,1
3554,1
3555,1
3556,2
3557,1
3558,1
3559,1
3560,1
3561,2
3562,2
3563,1
3564,2
3565,1
3566,1
3567,1
3568,1
3569,1
3570,2
3571,1
3573,2
3574,2
3575,2
3576,2
3577,2
3578,2
3579,2
3580,2
3581,2
3582,1
448,2
462,2
511,1
586,1
602,1
623,2
663,1
691,1
744,1
753,1
755,1
765,1
767,1
789,1
820,1
832,2
844,1
1005,2
1031,1
1039,2
2542,1
2550,1
2554,1
2567,1
2568,2
2575,2
2582,2
2584,2
2585,1
2586,1
2588,2
2589,2
2590,1
2592,1
2593,1
2595,1
2597,2
2598,1
2599,2
2600,1
2602,2
2603,2
2604,1
2605,1
2606,1
2607,1
2608,1
2609,2
2611,1
2612,1
2613,2
2615,1
2616,2
2618,2
2619,2
2620,2
2623,1
2624,2
2625,2
2626,2
2627,1
2629,2
2630,2
2631,2
2634,2
2635,1
2636,2
2637,2
2638,1
2639,1
2640,1
2641,1
2646,2
2647,1
2649,1
2650,2
2651,1
2652,1
2653,1
2655,2
2656,1
2657,2
2658,1
2659,1
2661,2
2662,2
2663,2
2664,2
2666,2
2667,1
2668,2
2669,2
2670,2
2671,1
2672,1
2675,2
2677,1
2678,2
2680,2
2681,2
2683,1
2684,2
2685,2
2686,1
2687,2
2688,1
2689,2
2690,2
2691,1
2692,1
2693,2
2694,1
2696,2
2698,1
2699,2
2700,2
2701,2
2702,2
2703,2
2705,2
2706,2
2707,2
2708,1
2709,2
2710,1
2711,2
2712,2
2713,2
2717,2
2718,2
2721,1
2723,2
2724,2
2725,2
2726,2
2727,2
2728,1
2730,2
2731,2
2732,2
2733,2
2734,2
2736,1
2738,1
2741,1
2742,2
2743,1
2744,1
2748,2
2750,2
2755,2
2757,2
2759,2
2760,1
2761,2
2762,2
2763,1
2765,2
2766,1
2769,1
2770,1
2773,1
2774,2
2775,2
2777,2
2779,1
2780,2
2781,2
2782,1
2788,2
2794,2
2795,2
2796,1
2798,2
2799,1
2800,1
2808,2
2809,2
2810,1
2813,1
2814,2
2815,2
2818,2
2819,1
2820,1
2821,2
2828,2
2829,2
2830,1
2831,1
2832,2
2833,1
2835,1
2842,2
2843,2
2844,1
2845,2
2846,2
2847,2
2848,2
2850,1
2851,2
2852,2
2853,1
2855,2
2856,2
2857,1
2858,1
2859,2
2860,2
2861,2
2862,2
2863,2
2864,1
2865,1
2866,2
2868,1
2869,2
2870,1
2872,1
2873,2
2874,2
2875,2
2876,2
2877,1
2878,2
2879,2
2882,2
2883,2
2884,2
2885,2
2886,2
2887,1
2889,2
2890,2
2891,2
2893,2
2894,2
2895,2
2896,1
2899,2
2900,2
2901,1
2902,2
2903,2
2904,1
2905,2
2906,2
2908,2
2909,1
2910,2
2911,2
2913,2
2914,1
1042,1
2197,1
2203,1
2928,1
2930,1
2931,1
3278,1
3332,1
3333,2
3334,2
3253,1
3468,1
4440,1
4950,1
5231,2
5646,2
395,2
403,2
421,2
429,2
451,2
452,2
488,2
533,2
616,2
625,1
837,2
952,2
954,2
957,2
986,1
1026,2
2325,1
2326,1
2351,1
2357,1
2924,2
2934,2
3117,2
3121,2
3122,2
3145,1
3183,1
5655,2
5656,2
1045,1
3098,2
3813,2
3814,1
3815,2
3816,2
3817,2
3818,2
960,2
1054,1
1055,1
2544,1
3091,2
3092,2
3095,1
3102,2
3106,2
3109,2
3110,2
3111,1
3113,2
3114,2
3115,2
3148,2
3153,2
3159,1
3161,2
3163,2
3164,2
774,1
808,1
3439,2
5286,2
5287,2
5288,2
5289,2
5290,2
5291,2
5292,2
5293,2
5294,1
5295,2
5296,2
5297,2
5298,1
5299,1
700,1
713,1
3327,1
3453,2
3702,1
4231,1
4388,1
4855,2
4971,2
4972,1
4973,1
4974,1
4975,1
4976,1
4977,1
4978,2
4979,2
4980,1
4981,2
4982,1
4983,2
535,2
536,1
550,1
796,1
2311,2
2396,2
3279,1
3822,1
3841,1
4145,1
4330,1
4387,1
4449,1
4463,1
4499,1
4761,1
4762,2
4771,2
4869,2
4881,1
4894,1
5051,2
5062,2
5106,2
5140,2
5177,1
5215,2
5218,2
5280,1
5639,1
5718,1
5788,2
5789,2
5790,1
5791,2
5792,1
5793,2
5794,2
5795,2
5796,2
5797,2
5798,2
5799,2
5800,1
5801,2
5802,2
412,2
444,2
674,1
1013,1
1052,2
3324,1
3445,2
3651,2
3652,2
3653,2
3654,2
3655,2
3656,2
3658,2
3659,2
3660,1
3661,2
3662,2
3663,2
3669,1
3670,2
3671,2
3672,1
3673,2
3674,2
3675,2
3677,2
3678,2
3679,2
3681,1
