ID,cluster
602,1
603,1
604,1
605,1
606,1
607,1
608,1
609,1
610,1
611,1
612,1
613,1
614,1
615,1
616,1
617,1
618,2
619,1
620,1
621,1
622,1
623,2
624,1
625,1
626,1
627,1
628,1
629,1
630,1
631,1
632,1
633,2
634,1
635,1
636,1
637,1
638,1
639,1
640,1
641,1
642,1
643,2
644,1
645,1
646,1
647,2
648,1
649,1
650,2
651,1
652,1
653,1
654,1
655,1
656,1
657,1
658,1
659,2
660,1
661,1
662,1
663,1
664,1
665,2
666,2
667,1
668,1
669,1
670,1
671,1
672,1
673,1
674,1
675,1
676,1
677,1
678,1
679,1
680,1
681,1
682,1
683,2
684,1
685,1
686,1
687,2
688,1
689,1
690,2
691,1
692,1
693,1
694,2
695,1
696,1
697,1
698,2
699,1
700,1
701,1
702,1
703,1
704,2
705,1
706,1
707,1
708,1
709,1
710,1
711,1
712,1
713,1
714,1
715,1
716,2
717,1
718,1
719,1
720,1
721,1
722,1
723,1
724,2
725,2
726,2
727,1
728,1
729,2
730,2
731,2
732,1
733,1
734,1
735,1
736,1
737,1
738,1
739,1
740,1
741,1
742,1
743,2
744,2
745,1
746,2
747,2
748,2
749,1
750,1
751,1
752,1
753,2
754,1
755,1
756,2
757,1
758,1
759,1
760,2
761,1
762,1
763,1
764,1
765,1
766,1
767,1
768,1
769,1
770,1
771,2
772,2
773,1
774,1
775,2
776,1
777,1
778,1
779,1
780,1
781,1
782,1
783,2
784,2
785,1
786,1
787,1
788,2
789,1
790,1
791,1
792,1
793,1
794,1
795,1
796,1
797,1
798,1
799,1
800,2
801,1
802,1
803,1
804,1
805,1
806,1
807,1
808,1
809,1
810,1
811,1
812,2
813,1
814,1
815,1
816,1
817,1
818,1
819,1
820,1
821,1
822,1
823,1
824,1
825,1
826,1
827,1
828,1
829,1
830,1
831,1
832,2
833,2
834,2
835,1
836,2
837,1
838,1
839,1
840,1
841,1
842,1
843,1
844,1
845,1
846,1
847,1
848,1
849,1
850,1
851,1
852,1
853,1
854,1
855,1
856,1
857,1
858,2
859,2
860,2
861,1
862,1
863,1
864,1
865,1
866,1
867,1
868,2
869,1
870,1
871,2
872,1
873,1
874,1
875,1
876,1
877,1
878,1
879,1
880,1
881,1
882,1
883,1
884,2
885,2
886,2
887,2
888,2
889,2
890,1
891,1
892,2
893,1
894,1
895,1
896,1
897,1
898,1
899,1
900,1
901,1
902,1
903,1
904,1
905,1
906,1
907,1
908,1
909,1
910,1
911,1
912,1
913,1
914,1
915,1
916,1
917,2
918,1
919,2
920,1
921,1
922,1
923,1
924,1
925,1
926,1
927,1
928,1
929,1
930,2
931,1
932,1
933,1
934,1
935,1
936,1
937,2
938,1
939,1
940,2
941,2
942,2
943,1
944,1
945,2
946,2
947,2
948,1
949,1
950,1
951,1
952,1
953,1
954,2
955,1
956,1
957,2
958,2
959,2
960,1
961,2
962,1
963,2
964,1
965,1
966,1
967,1
968,1
969,1
970,1
971,1
972,1
973,1
974,1
975,2
976,1
977,1
978,2
979,1
980,1
981,1
982,1
983,1
984,1
985,1
986,2
987,1
988,1
989,1
990,2
991,1
992,1
993,2
994,2
995,1
996,1
997,1
998,1
999,1
1000,1
1001,2
1002,1
1003,1
1004,1
1005,1
1006,1
1007,1
1008,1
1009,2
1010,1
1011,1
1012,1
1013,1
1014,1
1015,1
1016,1
1017,1
1018,2
1019,1
1020,1
1021,1
1022,1
1023,2
1024,1
1025,1
1026,1
1027,1
1028,1
1029,1
1030,1
1031,1
1032,2
1033,1
1034,1
1035,1
1036,1
1037,1
1038,1
1039,1
1040,1
1041,2
1042,1
1043,1
1044,1
1045,1
1046,1
1047,1
1048,1
1049,1
1050,1
1051,1
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,1
1059,1
1060,1
1061,1
1062,1
1063,2
1064,1
1065,1
1066,1
1067,1
1068,2
1069,1
1070,1
1071,1
1072,2
1073,1
1074,1
1075,1
1076,1
1077,1
1078,1
1079,1
1080,1
1081,1
1082,1
1083,1
1084,1
1085,1
1086,1
1087,1
1088,1
1089,1
1090,1
1091,2
1092,1
1093,1
1094,1
1095,1
1096,1
1097,1
1098,1
1099,1
1100,2
1101,1
1102,1
1103,1
1104,1
1105,1
1106,1
1107,1
1108,1
1109,1
1110,1
1111,1
1112,1
1113,1
1114,1
1115,1
1116,1
1117,1
1118,1
1119,1
1120,2
1121,2
1122,1
1123,2
1124,2
1125,1
1126,1
1127,2
1128,1
1129,1
1130,1
1131,1
1132,1
1133,2
