ID,cluster
2241,1
2242,1
2243,1
2244,1
2330,1
235,2
236,1
238,1
240,1
243,1
244,1
3198,1
4356,1
682,1
1460,1
1462,1
1463,1
1586,1
1718,1
1881,1
2315,2
2316,2
385,1
930,1
1379,1
1569,2
2265,2
2266,1
2267,1
2268,1
2269,1
2270,2
246,1
247,1
248,1
250,1
251,1
252,1
253,1
254,1
2304,1
2305,1
2306,2
2307,1
2308,2
2309,1
2310,1
2311,2
2312,1
799,1
1175,1
2257,1
2258,1
2259,1
2260,2
2261,1
2262,1
2263,2
2264,1
1089,1
1313,2
1770,1
2271,2
2272,2
2273,1
2274,1
2275,2
2276,1
642,2
1685,1
2277,1
2278,1
2279,1
2280,1
2281,1
2282,1
2283,1
255,1
257,2
258,1
259,2
260,1
261,1
262,2
263,1
264,1
268,1
1083,1
1577,1
1763,1
2300,1
2301,1
2302,1
390,1
2293,1
2294,2
2295,1
2296,1
2297,1
2298,2
2299,1
1917,2
2284,1
2285,1
2286,1
2287,1
2288,1
2289,1
2290,2
2291,1
2292,1
265,2
266,2
267,1
269,1
271,1
272,1
274,1
275,1
307,1
587,1
829,1
2317,1
2318,1
2319,1
2320,1
2321,1
1484,1
2313,2
2314,1
276,1
277,1
278,1
279,1
280,1
281,1
282,1
283,1
285,2
286,1
1023,2
1251,1
1489,1
1601,2
2324,1
2325,1
2326,1
2327,1
2328,1
2329,1
2383,1
395,1
487,1
882,1
889,2
933,2
1265,1
1612,2
2322,1
2323,1
2376,1
287,1
288,1
289,2
290,2
291,2
292,1
293,1
294,1
296,2
297,1
1371,1
2331,1
2332,1
2333,1
2334,1
2335,1
2336,1
2337,1
298,1
299,1
301,1
302,1
303,1
304,1
305,1
306,1
673,1
2338,1
2339,1
2340,1
334,1
2881,1
3158,1
4071,1
4353,1
4941,2
5098,2
5464,1
5873,1
5874,1
308,1
309,1
310,2
311,1
312,1
313,1
314,1
315,2
316,1
317,1
318,1
1147,1
2341,1
2342,1
2343,1
2344,2
2345,1
2346,1
762,1
795,1
2351,1
2352,2
2353,1
2354,1
1255,1
1344,2
1597,1
1974,1
2347,1
2348,1
2349,1
2350,1
1118,1
319,1
320,2
321,2
322,1
323,1
324,2
325,1
326,1
2610,2
2611,1
2612,1
2613,1
2614,1
2615,1
329,2
330,1
331,1
332,1
333,2
335,1
336,1
337,1
338,2
494,1
499,1
1438,1
2359,1
2360,2
2361,2
2362,1
2363,1
339,1
340,1
341,1
342,1
343,1
344,1
346,1
348,1
1457,1
1999,1
2369,1
2370,1
2371,1
2372,1
2373,1
2374,1
2375,1
1307,1
1887,1
2364,1
2365,2
2366,1
2367,1
2368,1
1921,1
2719,2
3252,1
4004,2
4592,1
4626,1
4627,1
849,1
850,1
851,1
852,1
853,1
854,1
855,2
856,1
658,2
1774,1
2377,1
2378,1
2379,2
2380,1
2381,1
2382,2
357,2
358,1
359,1
360,1
361,1
362,1
363,1
364,1
365,2
366,1
1395,2
1494,1
1598,1
1840,1
2399,2
2400,1
2401,2
2402,1
2403,1
1303,1
2384,1
2385,1
2386,1
2387,2
2388,1
2389,1
2390,1
538,2
944,2
2391,1
2392,1
2393,1
2394,1
2395,1
2396,2
2397,2
2398,2
367,1
368,2
369,1
370,2
371,1
372,1
373,2
374,1
375,1
376,1
1391,1
1607,1
1938,1
5602,1
5951,1
6931,1
6932,2
6933,2
1048,1
2404,1
2405,1
2406,1
377,2
378,1
379,1
380,1
381,1
382,1
383,1
384,1
386,1
419,1
1686,1
2710,1
389,1
391,1
392,1
393,1
394,2
396,1
397,1
481,2
588,1
633,1
2409,1
2410,1
2411,2
2412,1
2413,1
2414,1
838,1
999,1
1472,1
1473,1
1474,1
1475,1
1476,1
1477,1
1478,1
398,1
399,1
400,1
401,1
402,1
403,1
404,1
406,1
407,2
549,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
1664,2
2010,1
2415,1
2417,1
2418,2
2419,1
2420,1
704,1
1493,1
1556,1
408,1
409,1
410,1
411,1
412,1
413,1
414,1
415,2
416,1
417,2
486,2
1467,1
1471,1
1504,1
3064,1
3976,1
888,1
1418,1
2434,1
2435,1
2436,1
2437,1
2438,1
2439,1
418,2
420,2
422,1
423,1
424,1
425,1
426,2
427,1
790,1
1608,1
1667,1
2421,1
2422,1
2423,1
2424,1
2425,1
2426,2
1942,1
2427,2
2428,1
2429,1
2430,1
2431,1
2432,1
2433,1
428,1
429,2
431,2
432,2
434,1
436,1
437,1
1481,1
2440,2
2441,1
2442,2
2443,1
2444,1
870,1
892,1
1526,1
2503,1
2504,1
2505,2
2506,1
2507,1
2508,1
1123,2
2445,1
2446,1
2447,1
2448,1
2449,1
2450,1
438,1
439,1
440,1
441,1
442,1
443,1
444,1
445,1
446,1
447,1
448,1
688,1
1133,1
1513,2
1514,1
1515,2
1516,1
1517,1
2451,2
2452,2
739,1
1404,1
2460,1
2461,2
2462,2
2463,1
1606,1
2453,1
2454,1
2455,1
2456,1
2457,2
2458,1
2459,1
618,1
1218,1
1343,1
1907,1
2477,1
2478,1
2479,1
449,1
450,1
451,2
452,2
453,2
454,1
455,1
456,2
457,1
458,1
990,1
2470,2
2471,2
2472,2
2473,2
2474,1
2475,1
2476,1
555,1
2464,1
2465,1
2466,1
2467,1
2468,1
2469,1
954,2
973,1
1046,1
2480,1
2481,1
1532,1
2536,1
2654,1
2975,2
3066,2
4266,1
4565,1
4689,1
4690,1
717,2
1069,2
1440,2
1915,2
1916,1
1918,1
1920,1
520,1
523,1
524,1
525,1
526,1
528,2
459,1
460,1
461,2
462,2
463,1
464,1
465,1
466,1
467,1
468,1
1211,1
2482,1
918,1
2483,1
2484,1
2485,1
2486,2
2487,2
2488,1
1142,1
1145,1
2489,1
2490,1
2491,2
2492,1
2493,1
469,1
470,1
471,2
472,2
473,2
474,2
475,2
476,2
477,2
478,2
479,2
480,2
769,2
1254,1
2494,1
2495,1
2496,1
2497,1
832,1
1244,1
1503,1
2006,1
2498,2
2499,1
2500,2
2501,1
2502,1
1017,1
1018,2
1019,1
1020,1
1022,1
1024,1
482,1
483,1
484,1
485,1
488,2
489,1
490,1
491,1
4318,1
4990,1
6275,2
6479,2
6842,1
493,1
495,1
496,1
497,1
498,2
500,1
501,1
1165,1
2509,1
2510,1
2511,1
2512,1
2513,1
2514,2
893,2
1617,1
1753,1
2515,1
2516,1
2517,1
2518,2
502,1
503,1
504,2
505,2
506,1
507,2
508,1
509,1
511,1
1246,1
1262,1
2537,1
2538,2
2539,1
2540,1
2541,1
516,1
569,1
2524,2
2525,1
2526,1
2527,2
2528,1
2529,1
2530,1
637,1
1825,2
2519,1
2520,1
2521,1
2522,1
2523,1
512,1
513,2
514,1
515,1
517,1
518,1
519,1
521,1
1579,1
1845,1
2531,1
2532,1
2533,1
2534,1
2535,2
847,1
2586,2
2587,1
2589,1
2590,2
1885,1
1886,2
1888,2
1889,2
1890,1
1891,2
1892,2
529,1
1094,1
1728,1
2542,2
2543,1
2544,1
2545,1
2546,1
2547,1
1366,1
1717,1
2552,1
2553,2
2554,1
2555,1
2556,2
2557,1
2558,1
2559,1
949,1
1003,1
2574,1
2575,1
2576,1
2577,1
1219,2
1962,2
2548,1
2549,1
2550,1
2551,1
535,1
536,1
537,2
539,2
541,1
542,1
543,1
684,1
2580,2
2581,1
2582,2
2583,1
2584,1
2585,1
1402,1
1403,2
1405,1
1487,2
2864,1
2865,1
2866,1
2867,1
1376,1
2560,2
2561,1
2562,1
2563,1
2564,1
2565,1
2566,1
2567,1
2568,1
544,2
545,1
546,1
547,1
548,1
550,1
551,1
2948,1
2978,2
4269,1
4492,1
4749,1
6041,1
6042,1
6043,1
6044,1
1397,2
2569,1
2570,2
2571,1
2572,2
2573,1
552,1
553,2
554,1
556,2
557,2
558,1
559,1
560,1
561,1
562,1
1760,1
1952,2
2578,2
2579,1
1880,1
2591,1
2592,1
566,1
568,1
570,1
571,1
573,1
5003,1
5048,1
5049,1
5050,1
5051,1
5052,1
1174,2
2593,1
2594,1
2595,2
2596,2
2597,1
2598,1
818,1
1156,1
1860,1
2628,2
2629,1
2630,1
881,1
952,2
1210,2
2599,1
2600,1
2601,1
2602,1
2603,1
2604,1
2605,1
683,1
1576,1
1929,1
1930,1
1931,1
1932,1
1933,2
1934,1
1781,1
2606,1
2607,1
2608,1
2609,1
2616,2
2617,1
2618,1
2619,1
2620,1
2621,2
582,2
583,1
584,2
585,1
586,1
810,1
2622,1
2623,1
2624,2
2625,1
2626,1
2627,1
840,1
2631,1
2632,1
2633,2
2634,2
2635,1
2636,2
591,1
592,1
593,1
594,2
595,1
596,1
597,1
598,1
1148,1
2637,1
2638,2
2639,1
2640,1
2641,2
599,1
600,1
601,1
602,1
603,1
604,2
605,2
606,1
1342,1
2642,1
2643,1
2644,1
2645,1
2646,2
2651,1
2653,1
2655,1
2656,1
2657,2
925,1
2647,1
2648,1
2649,2
2650,1
2652,1
2679,1
4737,1
4755,1
5552,1
5977,2
6518,2
6539,1
607,1
608,2
609,1
610,1
612,1
613,1
614,1
1300,2
2663,1
2665,1
2666,1
2667,1
2668,1
768,1
1350,1
2658,1
2659,1
2660,1
2661,1
2662,1
615,1
616,1
617,1
619,2
620,1
621,1
1524,1
830,1
937,1
1714,1
2669,1
2670,1
2671,2
2672,1
1823,1
2027,1
2674,1
2675,1
2676,1
2677,1
623,1
624,1
626,1
627,1
628,1
629,2
630,1
631,1
898,2
3482,1
4165,1
4514,2
5735,1
6028,1
5344,2
947,1
2685,1
2686,2
2687,2
2688,1
2689,2
2690,1
1555,1
2681,1
2682,1
2683,1
2684,1
814,1
815,1
816,1
817,1
820,1
634,1
635,1
638,1
639,1
641,1
643,1
1635,1
2678,1
2680,2
1827,1
2898,1
2963,1
2964,1
2965,1
2966,2
2967,2
2968,1
2969,1
2970,1
3682,1
3710,1
3732,1
4621,1
5008,1
2711,1
2712,1
2713,1
2714,1
2715,1
1289,1
1480,1
2697,1
2698,1
2699,1
2700,1
2701,1
2702,1
2691,2
2692,1
2693,1
2694,1
2695,2
2696,2
2718,1
2720,2
2721,2
2722,2
2703,1
2704,1
2705,1
2706,1
2707,2
2708,1
2709,2
2716,1
2717,2
653,1
655,1
659,1
660,1
661,1
662,1
1091,1
1096,1
1097,2
1099,1
1100,1
953,1
1360,1
2727,1
2728,1
2729,1
2730,2
2731,1
663,1
664,1
665,1
666,2
667,1
669,1
1318,1
2723,1
2724,1
2725,1
2726,2
2748,1
672,1
674,2
675,1
676,1
677,1
678,1
2744,1
2745,1
2746,1
2747,2
1144,1
1334,1
1335,2
2732,1
2733,1
2734,1
680,1
681,1
685,1
686,1
687,1
1578,1
2735,1
2736,2
2737,1
2738,1
2739,1
2740,1
977,2
2741,1
2742,1
2743,1
1007,1
1111,2
2787,1
2788,1
2789,1
2790,1
2791,2
2792,1
689,1
690,1
691,1
693,1
695,1
2763,1
2764,2
2765,1
2766,2
2767,1
1437,2
1455,2
2980,1
2981,1
2982,1
2983,2
2984,2
2985,1
1628,1
2749,1
2750,1
2751,1
2752,1
1199,1
1223,1
2757,1
2758,2
2759,1
2760,1
1621,2
1633,1
1637,2
2753,1
2754,1
2755,1
2756,1
697,1
698,1
699,2
701,1
702,1
873,1
1333,1
1140,1
2761,1
2762,2
1119,1
1120,1
1121,1
1122,2
1124,1
1125,1
1299,1
2781,1
2782,2
2783,1
2784,1
2785,1
2786,2
709,1
710,1
711,1
712,1
713,2
714,1
715,2
716,2
718,1
2768,2
2769,1
2770,1
2771,2
2772,1
2773,1
1424,1
1497,1
3566,1
4008,1
4136,1
5855,1
2774,1
2775,1
2776,2
2777,1
2778,1
2779,1
2780,2
719,2
720,1
721,1
722,2
724,2
725,1
726,1
727,1
1853,1
2793,1
2794,1
2795,1
2796,1
2797,2
2798,2
1112,1
1445,1
1448,1
728,1
729,1
730,1
731,1
732,1
733,1
734,1
735,1
736,2
1384,2
1707,1
2799,2
2800,1
2801,1
2802,1
2803,2
2804,1
2805,1
738,1
1346,2
1780,1
1807,1
2806,1
2807,1
2808,1
749,1
1295,1
1296,1
754,1
755,1
756,1
758,1
759,1
760,1
761,1
763,1
1589,1
2809,1
2810,1
2811,1
2812,1
2813,1
1836,1
2814,1
2815,1
2816,2
2817,1
2818,1
2819,1
955,2
3945,2
4426,1
5551,1
6563,1
6564,1
6565,1
6566,1
1674,1
1961,1
2820,1
2821,1
2822,1
2823,1
2824,1
765,1
767,1
770,2
771,1
772,1
773,1
1054,1
1406,1
1407,2
1408,1
1410,1
2868,1
2869,1
2870,1
2871,2
2872,1
2873,1
2825,1
2826,1
2827,2
2828,1
2829,2
2830,1
2831,1
2832,1
2833,1
843,1
2008,1
2834,2
2835,1
2836,2
2837,2
2838,1
863,2
871,2
1319,1
1465,1
1466,1
1468,1
1469,2
2839,1
2840,2
2841,2
2842,2
2843,1
2844,1
2845,1
2846,1
2847,2
2848,1
1741,1
2849,1
2850,1
2851,1
2852,2
2853,1
2854,1
2855,1
2856,2
2857,2
2858,2
2859,1
2860,1
2861,1
2862,1
2863,2
791,2
792,2
793,1
794,1
796,1
797,1
798,2
800,1
801,1
802,1
803,1
903,1
970,1
1088,2
1106,1
1531,1
1615,2
1800,2
1842,1
2874,1
2875,1
2876,2
2877,1
2878,1
2879,2
2880,1
2882,2
2883,1
2884,2
2885,1
2886,1
2887,1
2888,1
2889,1
2890,1
2891,1
2892,2
2893,1
958,1
1370,1
1568,1
2901,1
2902,1
2903,1
2904,2
2905,1
2906,1
2907,1
2908,1
2909,1
2910,1
2911,1
2912,1
2913,1
804,2
805,1
806,1
807,2
808,1
809,2
812,1
813,1
1594,1
1641,1
2894,2
2895,1
2896,1
2897,1
2899,2
2900,1
2000,1
3056,1
2914,1
2915,1
2916,1
2917,1
2918,1
2919,1
2920,1
2921,1
2922,2
821,1
1735,1
2923,1
2924,1
2925,1
2926,1
2927,1
2928,1
2929,2
2930,2
2931,1
2932,1
2933,1
2934,1
2935,1
2936,1
2937,1
2938,1
827,1
828,1
831,2
833,1
834,1
835,1
2943,1
2944,1
2945,1
2946,2
2947,1
2949,1
1811,1
1949,2
1960,1
2950,1
2951,2
2952,2
857,1
1386,1
2939,1
2940,1
2941,1
2942,1
839,1
841,2
842,1
844,1
845,1
846,1
848,2
1085,1
2953,1
2954,1
2955,1
2956,1
2957,2
2958,2
1129,1
1973,1
2959,1
2960,1
2961,1
2962,1
858,1
859,1
860,2
861,1
862,2
864,1
865,2
866,1
867,1
1430,1
1431,2
1681,1
2971,1
2972,1
2973,1
869,1
872,2
2974,2
874,1
875,1
876,1
877,1
878,1
879,1
880,1
2976,1
2977,1
1238,1
1564,2
1705,1
2979,1
883,1
884,1
885,1
886,1
887,1
1064,1
1065,1
1066,2
1068,1
1070,2
1071,1
1151,1
1152,1
890,1
891,1
894,1
895,1
896,1
897,1
899,1
900,1
901,1
902,1
904,1
2992,1
2993,1
2994,2
2995,1
2996,1
905,1
906,1
907,1
908,1
909,1
910,1
911,1
912,1
913,1
914,1
1173,1
1876,1
1877,1
1878,1
1879,2
1882,1
1883,1
1884,1
1829,1
2986,1
2987,1
2988,1
2989,1
2990,1
2991,1
3149,2
915,1
916,1
917,2
919,1
920,1
921,2
922,1
3005,1
3006,1
3007,2
3008,1
3009,2
1205,1
1357,2
2997,1
3073,2
5980,1
5981,1
5982,1
3109,1
4522,1
4523,1
924,1
926,1
927,2
928,2
931,1
932,1
1105,1
2998,2
2999,1
3000,1
3001,1
3002,1
3003,1
3004,1
934,1
935,1
936,2
939,1
940,1
3010,1
3011,2
3013,1
3014,1
941,2
942,1
943,2
945,1
946,2
948,1
1527,1
3015,1
3016,1
3017,1
1392,1
3018,1
3019,1
3020,1
3021,1
3022,1
3023,1
3663,1
3892,1
4035,1
4527,1
4528,1
4529,2
4530,1
950,2
951,1
956,1
957,1
959,1
3024,1
1132,1
3025,1
3026,1
3027,2
3028,2
3029,1
3030,1
3031,1
3032,1
3033,1
3034,1
1458,1
1611,1
3035,1
3036,2
3037,1
965,1
967,1
968,1
969,1
971,1
972,1
974,1
1036,1
1380,1
1803,1
3038,1
3039,1
3040,1
3041,1
3042,1
3043,2
3044,1
3045,1
3046,1
3047,1
3048,2
3049,1
3050,1
3051,1
3052,1
3053,2
3054,1
975,1
976,1
978,1
979,1
980,1
981,1
982,1
983,1
984,1
1677,1
3077,1
3284,2
3285,1
3055,1
985,2
986,1
987,1
988,1
989,1
991,2
992,1
1675,2
3065,1
3067,1
3068,1
3069,1
1715,2
1857,1
3057,1
3058,1
3059,1
1308,1
1858,1
3060,1
3061,1
3062,1
3063,1
3070,1
3071,1
3072,1
993,1
994,1
995,1
996,1
997,1
998,1
1000,1
1001,1
1002,2
1575,1
3074,1
3075,1
3076,2
3078,1
3079,1
1661,1
3080,1
3081,1
3082,1
1253,1
3083,1
3084,1
3085,2
1004,1
1005,1
1006,1
1008,2
1010,1
1011,1
1013,1
1015,2
1016,1
3086,1
3087,1
3088,1
3089,2
3090,1
3091,2
3092,1
3093,1
3094,2
3095,1
3096,1
3097,1
3098,1
3099,1
3100,2
3101,1
3102,1
3103,1
1789,1
3104,1
3105,2
3106,1
3107,1
1077,1
3113,1
3114,1
3115,1
1191,1
3116,1
3117,1
3118,1
3119,1
3120,1
1321,1
3405,2
5313,2
6108,1
6471,1
6472,1
6473,1
6474,1
3108,1
3110,1
3111,2
3112,1
1025,1
1026,1
1027,1
1028,1
1030,1
1031,1
1032,1
1033,1
3447,1
3464,1
4747,1
4956,1
5655,1
5978,1
5979,2
1979,1
3121,1
3122,1
3123,1
3124,1
3125,1
3126,1
1034,1
1035,1
1037,1
1038,1
1039,1
1432,1
1505,1
3127,1
3128,1
3129,1
1040,1
1525,1
4129,1
7112,1
7909,1
7910,2
7911,1
1043,1
1044,2
1045,2
1047,1
1049,1
1050,1
1051,1
1777,1
1955,1
3130,1
3131,1
3132,1
3133,1
3134,1
3135,1
3136,1
3137,1
1206,1
3138,2
3139,1
3140,1
3141,1
3142,1
3143,1
1052,1
1053,1
3170,1
3171,2
3172,1
3173,1
3174,1
3175,1
3176,1
1055,1
1056,1
1057,1
1059,2
1060,2
1061,1
1062,1
3144,1
3145,1
3146,1
3147,1
3148,1
3152,2
3153,1
3154,1
3155,1
3156,1
3150,1
3161,1
3162,1
3163,2
3164,1
3157,2
3159,1
3160,1
1072,1
1075,1
1076,2
1078,1
1079,1
1080,1
1081,1
1082,1
1084,2
1209,1
1444,1
3165,1
3166,1
3167,1
3168,2
3169,1
3231,1
1086,2
1087,1
1092,1
1093,1
3177,2
1690,1
3178,1
3179,1
3180,1
3181,1
3182,1
3183,1
3184,1
3185,1
1420,1
3186,1
3187,1
3188,2
3189,1
3190,1
3191,1
3192,1
3193,1
1590,1
3204,1
3205,1
1271,2
3194,2
3195,2
3196,2
3197,2
1275,2
3199,1
3200,1
3201,1
3202,2
3203,1
1283,1
3236,2
3237,2
3238,2
1101,2
1102,1
1103,1
1104,1
1107,1
1108,1
3206,1
3207,1
3208,1
1229,2
3209,1
3210,1
3211,1
1109,1
1110,1
1113,1
1114,2
1115,1
1116,1
1117,1
1500,1
3212,2
3213,1
3214,1
3215,1
3216,1
3217,1
3218,2
3219,2
3220,1
3221,1
3222,2
3223,1
1963,1
3260,1
1560,2
3235,1
1252,2
3228,1
3229,1
3230,2
1563,1
3224,2
3225,1
3226,1
3227,1
3232,1
3233,1
3234,1
1127,1
1128,2
1130,1
1131,1
1134,1
1135,1
1136,1
1137,1
1139,1
1141,1
1790,1
3239,1
3240,1
3241,1
3242,1
3243,1
3244,2
3245,2
3246,1
3247,2
3248,2
3249,2
3557,2
3656,1
3799,1
5079,2
6022,2
6417,1
7018,1
1143,1
1146,1
1149,1
3254,1
3255,2
3256,1
3257,1
3258,1
3259,1
3250,1
3251,2
1153,1
1154,1
1157,1
1158,2
1160,2
1610,2
3280,1
3281,1
3282,1
3283,1
1566,1
3253,1
1161,1
1162,1
1163,1
1166,1
1167,1
1168,1
1170,2
1171,2
1172,1
1176,1
1775,1
3261,1
3262,2
3263,1
3264,2
3265,1
3266,1
3267,1
3399,1
3400,1
3268,1
3269,2
3270,1
3271,1
1421,1
3272,2
3273,1
3274,1
3275,2
3276,1
3277,1
3278,2
3279,1
1177,2
1178,1
1179,1
1180,1
1181,1
1182,1
1183,1
1184,1
1185,1
1186,1
1187,1
1188,1
1190,2
1192,1
1193,1
1194,1
1195,1
1196,1
1197,1
1198,1
5904,2
5905,1
1200,1
1201,2
1202,1
1203,1
1204,1
1207,1
1208,1
3286,2
3287,1
3288,2
3289,2
3290,1
3291,1
3292,2
3293,1
3294,1
3295,1
1212,1
1213,2
1378,1
3296,1
1214,2
1215,1
1216,1
1217,1
1220,2
1221,2
3448,2
1660,1
3313,1
3314,1
3315,1
3316,1
3317,1
3318,1
3319,1
3297,1
3298,1
3299,1
3300,1
3301,1
1222,2
1224,1
1225,1
1226,1
1227,1
1228,1
1230,1
1231,2
1232,1
1233,1
1339,1
3302,1
3303,1
3304,1
3305,2
1427,1
3306,2
3307,1
3308,1
1855,1
3309,2
3310,2
3311,1
3312,2
1234,1
1235,1
1239,1
1240,2
1241,1
1242,1
1243,1
1245,1
1247,1
1248,1
1249,1
1250,1
3324,1
3325,1
3326,1
3327,1
3320,1
3321,2
3322,1
3323,1
3340,1
3341,1
3342,1
