ID,cluster
2241,1
2242,1
2243,2
2244,1
2330,2
235,1
236,2
238,1
240,1
243,1
244,2
3198,1
4356,2
682,1
1460,2
1462,1
1463,1
1586,1
1718,2
1881,1
2315,1
2316,2
385,1
930,1
1379,2
1569,2
2265,1
2266,2
2267,1
2268,1
2269,1
2270,1
246,1
247,1
248,1
250,1
251,1
252,1
253,1
254,2
2304,2
2305,1
2306,1
2307,2
2308,1
2309,1
2310,1
2311,2
2312,2
799,1
1175,2
2257,2
2258,1
2259,1
2260,1
2261,1
2262,1
2263,1
2264,2
1089,1
1313,1
1770,1
2271,1
2272,2
2273,2
2274,2
2275,1
2276,1
642,2
1685,1
2277,2
2278,2
2279,1
2280,1
2281,2
2282,1
2283,1
255,1
257,2
258,1
259,2
260,2
261,1
262,2
263,1
264,1
268,2
1083,1
1577,1
1763,1
2300,1
2301,1
2302,1
390,1
2293,1
2294,1
2295,1
2296,1
2297,1
2298,1
2299,1
1917,1
2284,1
2285,1
2286,1
2287,1
2288,1
2289,1
2290,1
2291,1
2292,1
265,1
266,1
267,2
269,1
271,1
272,2
274,1
275,2
307,1
587,1
829,1
2317,1
2318,1
2319,1
2320,2
2321,2
1484,2
2313,1
2314,1
276,1
277,1
278,1
279,2
280,1
281,1
282,1
283,1
285,1
286,1
1023,1
1251,2
1489,1
1601,1
2324,1
2325,1
2326,2
2327,1
2328,1
2329,1
2383,1
395,1
487,1
882,1
889,1
933,1
1265,1
1612,1
2322,1
2323,1
2376,1
287,1
288,1
289,1
290,1
291,1
292,1
293,2
294,1
296,1
297,1
1371,1
2331,1
2332,1
2333,1
2334,2
2335,1
2336,1
2337,1
298,1
299,1
301,1
302,1
303,1
304,1
305,1
306,1
673,1
2338,1
2339,1
2340,2
334,1
2881,1
3158,1
4071,1
4353,1
4941,1
5098,1
5464,2
5873,1
5874,1
308,1
309,1
310,1
311,1
312,1
313,1
314,1
315,1
316,1
317,2
318,1
1147,1
2341,1
2342,1
2343,1
2344,1
2345,1
2346,1
762,1
795,1
2351,1
2352,1
2353,1
2354,1
1255,1
1344,1
1597,1
1974,1
2347,1
2348,2
2349,1
2350,1
1118,1
319,1
320,1
321,1
322,1
323,1
324,1
325,1
326,1
2610,2
2611,1
2612,1
2613,2
2614,1
2615,1
329,2
330,1
331,2
332,1
333,1
335,1
336,1
337,1
338,1
494,1
499,2
1438,1
2359,1
2360,1
2361,1
2362,2
2363,2
339,1
340,1
341,2
342,1
343,1
344,1
346,1
348,1
1457,2
1999,1
2369,2
2370,2
2371,1
2372,1
2373,1
2374,1
2375,1
1307,1
1887,1
2364,1
2365,1
2366,1
2367,2
2368,1
1921,1
2719,1
3252,1
4004,1
4592,2
4626,2
4627,1
849,1
850,2
851,1
852,1
853,1
854,1
855,1
856,1
658,1
1774,1
2377,1
2378,1
2379,1
2380,1
2381,1
2382,1
357,1
358,1
359,1
360,1
361,1
362,1
363,1
364,2
365,1
366,1
1395,1
1494,2
1598,1
1840,1
2399,1
2400,1
2401,1
2402,1
2403,1
1303,1
2384,1
2385,1
2386,1
2387,1
2388,2
2389,1
2390,1
538,1
944,1
2391,1
2392,1
2393,1
2394,1
2395,1
2396,2
2397,1
2398,1
367,1
368,1
369,1
370,1
371,1
372,1
373,2
374,2
375,1
376,1
1391,2
1607,1
1938,2
5602,1
5951,1
6931,2
6932,1
6933,1
1048,1
2404,1
2405,1
2406,1
377,1
378,1
379,2
380,2
381,1
382,1
383,1
384,1
386,1
419,1
1686,1
2710,1
389,1
391,1
392,1
393,2
394,1
396,1
397,1
481,1
588,1
633,2
2409,2
2410,1
2411,1
2412,2
2413,1
2414,2
838,2
999,1
1472,1
1473,1
1474,1
1475,1
1476,2
1477,2
1478,1
398,1
399,2
400,1
401,1
402,1
403,1
404,2
406,1
407,1
549,2
574,2
575,1
576,1
577,1
578,2
579,2
580,1
1664,1
2010,1
2415,1
2417,2
2418,2
2419,1
2420,1
704,1
1493,2
1556,1
408,1
409,1
410,1
411,1
412,1
413,1
414,1
415,2
416,1
417,2
486,1
1467,1
1471,1
1504,1
3064,2
3976,2
888,1
1418,1
2434,1
2435,1
2436,1
2437,2
2438,1
2439,1
418,1
420,1
422,1
423,1
424,1
425,1
426,1
427,1
790,1
1608,1
1667,1
2421,1
2422,1
2423,2
2424,1
2425,1
2426,1
1942,1
2427,2
2428,2
2429,1
2430,1
2431,1
2432,1
2433,2
428,2
429,2
431,1
432,1
434,1
436,1
437,1
1481,1
2440,1
2441,1
2442,1
2443,1
2444,1
870,1
892,1
1526,1
2503,1
2504,1
2505,2
2506,2
2507,1
2508,1
1123,1
2445,1
2446,2
2447,1
2448,1
2449,1
2450,1
438,1
439,1
440,2
441,2
442,1
443,1
444,2
445,1
446,1
447,2
448,1
688,2
1133,1
1513,1
1514,1
1515,2
1516,1
1517,1
2451,1
2452,2
739,1
1404,1
2460,1
2461,2
2462,1
2463,1
1606,1
2453,1
2454,1
2455,2
2456,2
2457,1
2458,1
2459,1
618,1
1218,1
1343,1
1907,1
2477,1
2478,1
2479,1
449,2
450,1
451,1
452,1
453,1
454,2
455,2
456,1
457,2
458,1
990,1
2470,1
2471,1
2472,1
2473,1
2474,1
2475,1
2476,2
555,1
2464,1
2465,1
2466,2
2467,1
2468,1
2469,1
954,2
973,2
1046,2
2480,1
2481,1
1532,1
2536,2
2654,1
2975,1
3066,2
4266,2
4565,1
4689,1
4690,2
717,1
1069,1
1440,1
1915,1
1916,1
1918,2
1920,1
520,1
523,1
524,1
525,1
526,1
528,1
459,1
460,1
461,1
462,1
463,1
464,1
465,1
466,1
467,1
468,1
1211,1
2482,2
918,2
2483,1
2484,2
2485,1
2486,2
2487,1
2488,1
1142,1
1145,1
2489,1
2490,1
2491,1
2492,2
2493,1
469,2
470,1
471,1
472,1
473,2
474,1
475,1
476,1
477,1
478,1
479,1
480,1
769,2
1254,1
2494,2
2495,1
2496,1
2497,1
832,1
1244,1
1503,2
2006,1
2498,2
2499,2
2500,1
2501,1
2502,2
1017,1
1018,1
1019,1
1020,1
1022,2
1024,1
482,1
483,1
484,1
485,1
488,1
489,1
490,1
491,1
4318,1
4990,1
6275,2
6479,1
6842,1
493,2
495,1
496,1
497,2
498,1
500,1
501,1
1165,1
2509,1
2510,1
2511,2
2512,1
2513,1
2514,2
893,1
1617,1
1753,2
2515,1
2516,2
2517,2
2518,1
502,2
503,1
504,1
505,1
506,1
507,1
508,1
509,1
511,1
1246,1
1262,1
2537,1
2538,2
2539,1
2540,1
2541,2
516,1
569,1
2524,1
2525,1
2526,1
2527,1
2528,1
2529,1
2530,1
637,1
1825,1
2519,2
2520,1
2521,1
2522,1
2523,1
512,2
513,1
514,1
515,1
517,1
518,2
519,2
521,1
1579,1
1845,1
2531,2
2532,1
2533,1
2534,1
2535,1
847,1
2586,1
2587,2
2589,1
2590,2
1885,1
1886,1
1888,2
1889,1
1890,1
1891,1
1892,1
529,1
1094,2
1728,1
2542,1
2543,1
2544,1
2545,1
2546,1
2547,2
1366,2
1717,1
2552,1
2553,1
2554,1
2555,2
2556,1
2557,1
2558,2
2559,1
949,1
1003,1
2574,1
2575,1
2576,2
2577,1
1219,2
1962,1
2548,1
2549,1
2550,1
2551,1
535,1
536,1
537,1
539,1
541,1
542,1
543,2
684,1
2580,2
2581,1
2582,1
2583,2
2584,2
2585,1
1402,1
1403,1
1405,1
1487,1
2864,1
2865,2
2866,1
2867,1
1376,2
2560,1
2561,1
2562,1
2563,1
2564,1
2565,2
2566,1
2567,1
2568,1
544,2
545,1
546,2
547,1
548,2
550,1
551,1
2948,1
2978,1
4269,1
4492,2
4749,1
6041,1
6042,2
6043,1
6044,1
1397,2
2569,1
2570,1
2571,1
2572,1
2573,1
552,1
553,1
554,2
556,1
557,1
558,1
559,1
560,1
561,1
562,1
1760,1
1952,1
2578,1
2579,1
1880,1
2591,1
2592,1
566,1
568,1
570,1
571,2
573,1
5003,1
5048,1
5049,1
5050,2
5051,2
5052,1
1174,1
2593,1
2594,1
2595,1
2596,1
2597,1
2598,1
818,1
1156,1
1860,1
2628,1
2629,1
2630,1
881,1
952,1
1210,1
2599,1
2600,2
2601,1
2602,1
2603,1
2604,1
2605,1
683,1
1576,1
1929,1
1930,1
1931,1
1932,1
1933,1
1934,1
1781,2
2606,1
2607,1
2608,1
2609,1
2616,1
2617,2
2618,2
2619,1
2620,1
2621,2
582,1
583,1
584,1
585,2
586,1
810,1
2622,2
2623,1
2624,1
2625,1
2626,2
2627,1
840,1
2631,1
2632,1
2633,1
2634,2
2635,1
2636,1
591,1
592,1
593,1
594,2
595,1
596,1
597,1
598,1
1148,1
2637,1
2638,1
2639,1
2640,1
2641,1
599,1
600,2
601,2
602,1
603,2
604,2
605,2
606,1
1342,2
2642,1
2643,1
2644,1
2645,1
2646,1
2651,1
2653,1
2655,1
2656,2
2657,1
925,1
2647,1
2648,1
2649,1
2650,1
2652,2
2679,1
4737,2
4755,2
5552,1
5977,1
6518,1
6539,1
607,1
608,1
609,1
610,1
612,1
613,2
614,1
1300,1
2663,1
2665,1
2666,1
2667,1
2668,1
768,1
1350,1
2658,2
2659,1
2660,2
2661,1
2662,1
615,1
616,1
617,1
619,1
620,1
621,2
1524,1
830,1
937,1
1714,1
2669,2
2670,1
2671,1
2672,1
1823,1
2027,1
2674,1
2675,1
2676,1
2677,1
623,1
624,1
626,1
627,2
628,1
629,1
630,1
631,1
898,1
3482,2
4165,1
4514,1
5735,1
6028,1
5344,2
947,1
2685,1
2686,1
2687,1
2688,1
2689,1
2690,2
1555,1
2681,2
2682,1
2683,2
2684,1
814,1
815,1
816,1
817,2
820,1
634,2
635,2
638,1
639,1
641,1
643,1
1635,1
2678,1
2680,2
1827,1
2898,1
2963,2
2964,1
2965,1
2966,1
2967,1
2968,1
2969,2
2970,1
3682,1
3710,1
3732,1
4621,1
5008,1
2711,2
2712,1
2713,1
2714,1
2715,1
1289,1
1480,1
2697,1
2698,1
2699,1
2700,1
2701,2
2702,1
2691,1
2692,2
2693,1
2694,2
2695,1
2696,1
2718,1
2720,1
2721,1
2722,1
2703,1
2704,1
2705,1
2706,1
2707,1
2708,1
2709,1
2716,1
2717,1
653,1
655,2
659,1
660,1
661,1
662,1
1091,2
1096,1
1097,2
1099,2
1100,2
953,1
1360,1
2727,1
2728,1
2729,1
2730,1
2731,1
663,1
664,1
665,1
666,1
667,1
669,1
1318,1
2723,1
2724,1
2725,1
2726,2
2748,1
672,2
674,1
675,2
676,1
677,1
678,1
2744,1
2745,1
2746,1
2747,1
1144,1
1334,1
1335,1
2732,1
2733,1
2734,2
680,1
681,1
685,1
686,1
687,1
1578,1
2735,2
2736,1
2737,1
2738,2
2739,1
2740,1
977,2
2741,1
2742,1
2743,1
1007,1
1111,1
2787,1
2788,1
2789,1
2790,1
2791,1
2792,1
689,1
690,2
691,1
693,2
695,1
2763,2
2764,2
2765,2
2766,2
2767,2
1437,1
1455,2
2980,1
2981,1
2982,1
2983,1
2984,1
2985,2
1628,1
2749,1
2750,1
2751,2
2752,2
1199,1
1223,1
2757,1
2758,1
2759,2
2760,1
1621,1
1633,1
1637,2
2753,1
2754,1
2755,1
2756,1
697,1
698,1
699,2
701,1
702,1
873,2
1333,1
1140,2
2761,1
2762,1
1119,1
1120,1
1121,2
1122,1
1124,1
1125,1
1299,1
2781,2
2782,1
2783,1
2784,1
2785,1
2786,1
709,2
710,1
711,1
712,2
713,1
714,1
715,1
716,1
718,1
2768,1
2769,2
2770,1
2771,1
2772,2
2773,1
1424,1
1497,1
3566,1
4008,1
4136,1
5855,1
2774,1
2775,1
2776,1
2777,2
2778,1
2779,1
2780,1
719,1
720,1
721,1
722,2
724,1
725,1
726,1
727,1
1853,1
2793,2
2794,1
2795,1
2796,1
2797,1
2798,2
1112,1
1445,1
1448,1
728,2
729,2
730,1
731,2
732,2
733,1
734,1
735,2
736,2
1384,1
1707,1
2799,2
2800,1
2801,1
2802,1
2803,2
2804,1
2805,1
738,1
1346,1
1780,1
1807,1
2806,1
2807,2
2808,1
749,1
1295,1
1296,1
754,1
755,1
756,1
758,1
759,1
760,2
761,1
763,1
1589,1
2809,1
2810,1
2811,1
2812,2
2813,1
1836,1
2814,1
2815,1
2816,1
2817,1
2818,1
2819,2
955,1
3945,2
4426,1
5551,1
6563,1
6564,1
6565,1
6566,1
1674,1
1961,1
2820,1
2821,1
2822,1
2823,2
2824,1
765,1
767,1
770,1
771,1
772,2
773,1
1054,2
1406,1
1407,1
1408,1
1410,1
2868,1
2869,2
2870,1
2871,1
2872,1
2873,1
2825,1
2826,1
2827,2
2828,1
2829,1
2830,1
2831,1
2832,1
2833,1
843,1
2008,1
2834,2
2835,1
2836,1
2837,1
2838,1
863,1
871,1
1319,2
1465,1
1466,1
1468,2
1469,1
2839,1
2840,2
2841,1
2842,1
2843,1
2844,1
2845,2
2846,1
2847,1
2848,1
1741,1
2849,1
2850,1
2851,1
2852,2
2853,1
2854,2
2855,1
2856,1
2857,1
2858,2
2859,1
2860,2
2861,2
2862,1
2863,1
791,1
792,1
793,1
794,1
796,1
797,1
798,1
800,1
801,1
802,1
803,1
903,1
970,1
1088,1
1106,1
1531,1
1615,1
1800,1
1842,1
2874,1
2875,1
2876,1
2877,1
2878,2
2879,1
2880,1
2882,1
2883,1
2884,2
2885,1
2886,1
2887,1
2888,1
2889,2
2890,1
2891,2
2892,1
2893,1
958,1
1370,1
1568,1
2901,2
2902,1
2903,1
2904,2
2905,2
2906,1
2907,1
2908,1
2909,1
2910,1
2911,2
2912,1
2913,1
804,1
805,1
806,2
807,1
808,1
809,1
812,2
813,1
1594,1
1641,1
2894,1
2895,2
2896,2
2897,1
2899,1
2900,1
2000,1
3056,1
2914,1
2915,2
2916,1
2917,1
2918,2
2919,1
2920,1
2921,1
2922,1
821,1
1735,2
2923,1
2924,2
2925,2
2926,1
2927,1
2928,2
2929,1
2930,1
2931,2
2932,1
2933,1
2934,2
2935,2
2936,1
2937,1
2938,2
827,1
828,1
831,1
833,2
834,2
835,1
2943,1
2944,2
2945,1
2946,1
2947,2
2949,1
1811,1
1949,1
1960,1
2950,1
2951,1
2952,1
857,2
1386,1
2939,1
2940,1
2941,1
2942,1
839,1
841,1
842,1
844,2
845,2
846,1
848,1
1085,2
2953,1
2954,1
2955,1
2956,2
2957,2
2958,1
1129,2
1973,1
2959,1
2960,1
2961,1
2962,2
858,1
859,1
860,1
861,1
862,1
864,1
865,1
866,2
867,1
1430,1
1431,1
1681,1
2971,1
2972,1
2973,1
869,1
872,2
2974,1
874,1
875,1
876,1
877,1
878,1
879,1
880,2
2976,1
2977,1
1238,1
1564,1
1705,1
2979,1
883,1
884,1
885,1
886,1
887,1
1064,1
1065,1
1066,2
1068,1
1070,1
1071,1
1151,1
1152,2
890,1
891,1
894,1
895,2
896,1
897,1
899,1
900,1
901,2
902,2
904,1
2992,1
2993,1
2994,1
2995,1
2996,1
905,1
906,1
907,1
908,1
909,1
910,2
911,1
912,1
913,1
914,1
1173,1
1876,2
1877,1
1878,1
1879,1
1882,1
1883,1
1884,1
1829,1
2986,1
2987,2
2988,1
2989,1
2990,1
2991,1
3149,1
915,1
916,1
917,1
919,1
920,1
921,1
922,2
3005,1
3006,1
3007,2
3008,1
3009,1
1205,1
1357,1
2997,1
3073,2
5980,1
5981,1
5982,1
3109,1
4522,1
4523,1
924,1
926,2
927,2
928,1
931,2
932,1
1105,1
2998,1
2999,2
3000,1
3001,1
3002,1
3003,2
3004,2
934,1
935,1
936,2
939,1
940,1
3010,1
3011,2
3013,1
3014,1
941,1
942,1
943,1
945,1
946,2
948,2
1527,1
3015,1
3016,1
3017,2
1392,2
3018,1
3019,1
3020,1
3021,2
3022,1
3023,1
3663,1
3892,1
4035,1
4527,2
4528,1
4529,2
4530,1
950,1
951,1
956,2
957,1
959,1
3024,1
1132,1
3025,1
3026,2
3027,2
3028,2
3029,1
3030,1
3031,2
3032,1
3033,1
3034,1
1458,1
1611,2
3035,1
3036,1
3037,2
965,1
967,2
968,1
969,1
971,1
972,1
974,2
1036,1
1380,1
1803,1
3038,1
3039,2
3040,1
3041,1
3042,1
3043,1
3044,1
3045,1
3046,1
3047,1
3048,1
3049,1
3050,1
3051,1
3052,1
3053,2
3054,1
975,1
976,1
978,1
979,1
980,1
981,1
982,1
983,1
984,1
1677,1
3077,1
3284,1
3285,1
3055,1
985,1
986,1
987,1
988,2
989,1
991,1
992,1
1675,2
3065,1
3067,1
3068,1
3069,1
1715,1
1857,1
3057,1
3058,2
3059,1
1308,1
1858,1
3060,2
3061,2
3062,1
3063,1
3070,1
3071,1
3072,1
993,1
994,2
995,1
996,1
997,1
998,1
1000,2
1001,2
1002,1
1575,2
3074,1
3075,2
3076,1
3078,2
3079,2
1661,1
3080,1
3081,1
3082,1
1253,1
3083,1
3084,2
3085,1
1004,1
1005,1
1006,1
1008,1
1010,1
1011,1
1013,1
1015,2
1016,2
3086,2
3087,1
3088,1
3089,1
3090,1
3091,1
3092,2
3093,1
3094,1
3095,1
3096,1
3097,1
3098,1
3099,1
3100,1
3101,1
3102,1
3103,1
1789,2
3104,1
3105,2
3106,1
3107,1
1077,1
3113,2
3114,1
3115,1
1191,1
3116,1
3117,1
3118,1
3119,1
3120,1
1321,2
3405,2
5313,2
6108,1
6471,1
6472,1
6473,1
6474,2
3108,1
3110,1
3111,2
3112,2
1025,2
1026,1
1027,1
1028,2
1030,2
1031,1
1032,1
1033,1
3447,1
3464,1
4747,1
4956,2
5655,1
5978,1
5979,1
1979,1
3121,2
3122,1
3123,1
3124,1
3125,2
3126,1
1034,1
1035,2
1037,1
1038,1
1039,1
1432,2
1505,1
3127,1
3128,1
3129,1
1040,1
1525,1
4129,1
7112,2
7909,1
7910,1
7911,1
1043,1
1044,1
1045,1
1047,1
1049,1
1050,1
1051,1
1777,2
1955,1
3130,1
3131,1
3132,2
3133,2
3134,1
3135,1
3136,1
3137,1
1206,1
3138,1
3139,1
3140,1
3141,1
3142,1
3143,1
1052,2
1053,1
3170,1
3171,2
3172,1
3173,1
3174,1
3175,1
3176,1
1055,1
1056,1
1057,1
1059,2
1060,2
1061,1
1062,1
3144,1
3145,1
3146,1
3147,1
3148,1
3152,1
3153,1
3154,1
3155,2
3156,1
3150,1
3161,1
3162,1
3163,1
3164,1
3157,2
3159,2
3160,1
1072,2
1075,1
1076,1
1078,1
1079,1
1080,2
1081,1
1082,1
1084,2
1209,1
1444,1
3165,1
3166,1
3167,1
3168,1
3169,1
3231,1
1086,2
1087,2
1092,2
1093,1
3177,1
1690,2
3178,1
3179,2
3180,1
3181,1
3182,1
3183,1
3184,1
3185,2
1420,1
3186,1
3187,2
3188,1
3189,1
3190,2
3191,1
3192,1
3193,1
1590,1
3204,1
3205,1
1271,1
3194,2
3195,1
3196,1
3197,1
1275,1
3199,1
3200,1
3201,1
3202,1
3203,1
1283,1
3236,1
3237,1
3238,2
1101,1
1102,1
1103,2
1104,1
1107,1
1108,1
3206,1
3207,1
3208,1
1229,2
3209,1
3210,1
3211,1
1109,1
1110,1
1113,1
1114,1
1115,1
1116,1
1117,1
1500,2
3212,2
3213,1
3214,1
3215,2
3216,1
3217,1
3218,1
3219,1
3220,2
3221,1
3222,1
3223,1
1963,2
3260,1
1560,1
3235,2
1252,1
3228,1
3229,1
3230,1
1563,1
3224,1
3225,2
3226,2
3227,1
3232,1
3233,2
3234,1
1127,1
1128,1
1130,1
1131,1
1134,1
1135,1
1136,1
1137,1
1139,1
1141,1
1790,1
3239,1
3240,1
3241,1
3242,1
3243,1
3244,1
3245,1
3246,1
3247,1
3248,1
3249,1
3557,1
3656,1
3799,1
5079,1
6022,1
6417,1
7018,1
1143,2
1146,2
1149,1
3254,2
3255,1
3256,2
3257,1
3258,1
3259,1
3250,1
3251,1
1153,1
1154,1
1157,1
1158,1
1160,1
1610,2
3280,1
3281,1
3282,1
3283,1
1566,1
3253,2
1161,2
1162,1
1163,1
1166,1
1167,1
1168,2
1170,1
1171,2
1172,1
1176,1
1775,1
3261,1
3262,1
3263,1
3264,2
3265,1
3266,1
3267,1
3399,1
3400,1
3268,1
3269,1
3270,1
3271,1
1421,1
3272,1
3273,1
3274,1
3275,1
3276,1
3277,1
3278,1
3279,1
1177,1
1178,1
1179,1
1180,1
1181,1
1182,1
1183,2
1184,1
1185,1
1186,1
1187,2
1188,1
1190,1
1192,2
1193,1
1194,1
1195,1
1196,1
1197,1
1198,1
5904,1
5905,1
1200,1
1201,1
1202,1
1203,1
1204,2
1207,1
1208,1
3286,2
3287,1
3288,1
3289,1
3290,1
3291,1
3292,1
3293,1
3294,1
3295,1
1212,1
1213,1
1378,1
3296,1
1214,1
1215,1
1216,1
1217,1
1220,1
1221,1
3448,1
1660,1
3313,1
3314,1
3315,1
3316,1
3317,1
3318,1
3319,1
3297,1
3298,1
3299,1
3300,2
3301,1
1222,1
1224,1
1225,2
1226,2
1227,1
1228,1
1230,2
1231,2
1232,1
1233,2
1339,2
3302,1
3303,1
3304,2
3305,1
1427,1
3306,1
3307,2
3308,1
1855,1
3309,2
3310,1
3311,2
3312,2
1234,1
1235,1
1239,1
1240,1
1241,1
1242,1
1243,2
1245,2
1247,2
1248,1
1249,2
1250,1
3324,2
3325,2
3326,1
3327,1
3320,1
3321,2
3322,1
3323,1
3340,2
3341,1
3342,2
